,nav
2018-07-11,0.7677151168625929
2018-07-12,0.7873573483763819
2018-07-13,0.7906788212006346
2018-07-16,0.7892514875419899
2018-07-17,0.788999936296796
2018-07-18,0.7849410077163411
2018-07-19,0.778852666691858
2018-07-20,0.7893157182866429
2018-07-23,0.7977249099802132
2018-07-24,0.812224396499544
2018-07-25,0.812557062891309
2018-07-26,0.8081716275071431
2018-07-27,0.8044244306135006
2018-07-30,0.7969701095327592
2018-07-31,0.7975264613595208
2018-08-01,0.7837599305043722
2018-08-02,0.7653969758365591
2018-08-03,0.7560522676951431
2018-08-06,0.7414277772451023
2018-08-07,0.7615756953891913
2018-08-08,0.7512910751050812
2018-08-09,0.7678821277059434
2018-08-10,0.7714073667308042
2018-08-13,0.7726901531339782
2018-08-14,0.7704505709458773
2018-08-15,0.7543324008307993
2018-08-16,0.7484886054162985
2018-08-17,0.7364761453479811
2018-08-20,0.7413778532846231
2018-08-21,0.7502122292212261
2018-08-22,0.7430005192855449
2018-08-23,0.7462346788895124
2018-08-24,0.7451096207323444
2018-08-27,0.7609519545546672
2018-08-28,0.7622847499381746
2018-08-29,0.7585231936414395
2018-08-30,0.7480982628721026
2018-08-31,0.7415117375035327
2018-09-03,0.7426869276970175
2018-09-04,0.750751489170254
2018-09-05,0.7401394326230535
2018-09-06,0.7359134921601902
2018-09-07,0.7372819927094019
2018-09-10,0.7242920509422425
2018-09-11,0.7245093417862762
2018-09-12,0.7239981570924263
2018-09-13,0.7292405833393735
2018-09-14,0.7244620508920111
2018-09-17,0.7140666773077935
2018-09-18,0.7266031818554122
2018-09-19,0.7345858585237055
2018-09-20,0.734249734981269
2018-09-21,0.747013472002645
2018-09-25,0.7433601467541757
2018-09-26,0.7473862661433484
2018-09-27,0.7393394750429304
2018-09-28,0.7462199468904195
2018-10-08,0.7219228532902232
2018-10-09,0.7207036585382246
2018-10-10,0.7202280730763003
2018-10-11,0.6713686820263358
2018-10-12,0.667628950109453
2018-10-15,0.6558016288925866
2018-10-16,0.6428837250883478
2018-10-17,0.6482469993441512
2018-10-18,0.6312022156695225
2018-10-19,0.647358601443577
2018-10-22,0.6792011984386518
2018-10-23,0.6675121396549489
2018-10-24,0.6678073885581541
2018-10-25,0.6681066155466482
2018-10-26,0.6680594080584032
2018-10-29,0.6569505940444296
2018-10-30,0.6650412407954146
2018-10-31,0.6743701065735161
2018-11-01,0.6783788819794438
2018-11-02,0.6997793278994202
2018-11-05,0.7004480048715971
2018-11-06,0.6997514765921518
2018-11-07,0.6956856491030524
2018-11-08,0.691512782018631
2018-11-09,0.6885487720298035
2018-11-12,0.7052984865051927
2018-11-13,0.7178599799668766
2018-11-14,0.7152133404812837
2018-11-15,0.7269079714589282
2018-11-16,0.7337197120638043
2018-11-19,0.7374214914285638
2018-11-20,0.7167928901830323
2018-11-21,0.7206416131948182
2018-11-22,0.7198387176061153
2018-11-23,0.6925915099792391
2018-11-26,0.6915906939473566
2018-11-27,0.6944017001268885
2018-11-28,0.7036455130885365
2018-11-29,0.6889891587125049
2018-11-30,0.6945694238844833
2018-12-03,0.7155935987791795
2018-12-04,0.7188705184273151
2018-12-05,0.7139980746287181
2018-12-06,0.6994233451489716
2018-12-07,0.7000437304196183
2018-12-10,0.6913248423076893
2018-12-11,0.6964828280223909
2018-12-12,0.6967010474163261
2018-12-13,0.7044709072250952
2018-12-14,0.6883834889565718
2018-12-17,0.6872590874795724
2018-12-18,0.6821866843011162
2018-12-19,0.6735340505912362
2018-12-20,0.6743940949656441
2018-12-21,0.6690856448494266
2018-12-24,0.6737683294614621
2018-12-25,0.665606766329846
2018-12-26,0.6635130097937151
2018-12-27,0.6568143837899115
2018-12-28,0.6588009179031225
2019-01-02,0.6528697719202301
2019-01-03,0.6507737804320004
2019-01-04,0.6674129278029699
2019-01-07,0.677973821357596
2019-01-08,0.6767727798485144
2019-01-09,0.6795468454595432
2019-01-10,0.6778131354941165
2019-01-11,0.682873119059359
2019-01-14,0.6785915349288126
2019-01-15,0.6879105286917716
2019-01-16,0.6864643375884772
2019-01-17,0.6818588096368327
2019-01-18,0.6898803197190065
2019-01-21,0.6933884188378524
2019-01-22,0.6836944701542711
2019-01-23,0.6842119225315297
2019-01-24,0.6876248475628903
2019-01-25,0.685656905739303
2019-01-28,0.6833871258372389
2019-01-29,0.6760237596063765
2019-01-30,0.6691539255867919
2019-01-31,0.6644791127253562
2019-02-01,0.681593394007812
2019-02-11,0.6982419170315162
2019-02-12,0.7061758495272537
2019-02-13,0.7195033718795475
2019-02-14,0.72219949292875
2019-02-15,0.7170623828097373
2019-02-18,0.7422132360196887
2019-02-19,0.7438133350339277
2019-02-20,0.7450599508747341
2019-02-21,0.7438960914043338
2019-02-22,0.7632091268733663
2019-02-25,0.8071173090241038
2019-02-26,0.8070796793544565
2019-02-27,0.8046728832339781
2019-02-28,0.8035605574175931
2019-03-01,0.8119419732488365
2019-03-04,0.826426960999792
2019-03-05,0.8450749866753344
2019-03-06,0.8606046592991085
2019-03-07,0.8695405614260026
2019-03-08,0.8320881689479924
2019-03-11,0.862476641154153
2019-03-12,0.8759785082339767
2019-03-13,0.8581209688195134
2019-03-14,0.8388720383100277
2019-03-15,0.8488514018681855
