,nav
2020-08-21,1.375918080200788
2020-08-24,1.3842223743896085
2020-08-25,1.3842294664315722
2020-08-26,1.3686171708786194
2020-08-27,1.3758083481668708
2020-08-28,1.4035539919123308
2020-08-31,1.3964400136278305
2020-09-01,1.4037722560688506
2020-09-02,1.4036476631431642
2020-09-03,1.3956452960270944
2020-09-04,1.3826879654833748
2020-09-07,1.3550401857806347
2020-09-08,1.3637375940038081
2020-09-09,1.3349108492195427
2020-09-10,1.3308207482824412
2020-09-11,1.3431502487068658
2020-09-14,1.3492762645121146
2020-09-15,1.3574608748049
2020-09-16,1.3509615310078247
2020-09-17,1.3448093006836344
2020-09-18,1.373096839807384
2020-09-21,1.3617627807812829
2020-09-22,1.3462190386351383
2020-09-23,1.3494776568619102
2020-09-24,1.3257579781862243
2020-09-25,1.3262745960534856
2020-09-28,1.3282114685146849
2020-09-29,1.3310277926154779
2020-09-30,1.328883306829445
2020-10-09,1.353618262708021
2020-10-12,1.3924032088017388
2020-10-13,1.3958003995373367
2020-10-14,1.3868579965216141
2020-10-15,1.3841148144611906
2020-10-16,1.3833424903989409
2020-10-19,1.3736854792915547
2020-10-20,1.3837025086508872
2020-10-21,1.3831303215773114
2020-10-22,1.3781726670154437
2020-10-23,1.3617336851091528
2020-10-26,1.3542262145889892
2020-10-27,1.3567011963311753
2020-10-28,1.3654466212865162
2020-10-29,1.371443554943084
2020-10-30,1.3491881537035053
2020-11-02,1.3557861312827646
2020-11-03,1.3730012235178346
2020-11-04,1.3785175614840848
2020-11-05,1.3976227316341627
2020-11-06,1.394562594211722
2020-11-09,1.419911425832303
2020-11-10,1.4129702171547107
2020-11-11,1.4024182350578418
2020-11-12,1.4022804549224097
2020-11-13,1.3891998423707095
2020-11-16,1.4035201266498722
2020-11-17,1.3998918281215957
2020-11-18,1.4002854652565826
2020-11-19,1.4091121299126923
2020-11-20,1.4149030235824183
2020-11-23,1.43111621454984
2020-11-24,1.424856218621794
2020-11-25,1.4060420045640438
2020-11-26,1.4080930996375605
2020-11-27,1.4253501958328696
2020-11-30,1.4176152936474813
2020-12-01,1.4443906123294936
2020-12-02,1.4435877103194772
2020-12-03,1.4405767101592877
2020-12-04,1.4433113627455607
2020-12-07,1.4313170303008866
2020-12-08,1.428859938332313
